product_id,Date,store_id,Sales Quantity,Price_x,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Price_y,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
3777,N/A,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.8,98.39,17.09,128,2,5.19,4.5,0.91
3777,9/16/2024,40,160,42.49,Yes,Festival,Competitor Pricing,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3777,12/23/2024,53,484,16.95,Yes,Festival,Competitor Pricing,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3778,4/26/2024,33,82,43.29,Yes,Holiday,Economic Indicator,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3778,N/A,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.73,58.43,37.49,491,1,8.98,8.71,1.43
3778,N/A,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.41,22.7,18.47,209,4,14.52,7.65,1.09
3778,4/27/2024,76,167,16.39,Yes,Festival,N/A,Stable,Regular,332,9,8,172,5/30/2024,3028,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3779,N/A,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.88,58.76,29.54,147,3,17.84,2.27,1.38
3780,12/16/2024,3,259,88.26,Yes,Holiday,Weather,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3780,11/17/2024,7,291,61.22,No,Holiday,Competitor Pricing,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3780,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.59,14.19,22.85,410,3,16.25,3.57,1.45
3780,N/A,27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,581,21,18,122,2/21/2024,3264,5,59.08,52.37,24.95,475,3,14.72,6.19,0.6
3780,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.11,42.19,5.41,84,2,19.08,5.76,1.48
3780,1/18/2024,50,261,48.29,Yes,Holiday,Competitor Pricing,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3780,10/7/2024,89,340,57.24,Yes,N/A,Economic Indicator,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3781,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82.44,78.96,15.16,448,4,3.43,2.43,1.48
3781,7/29/2024,35,144,22.21,Yes,N/A,Weather,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3781,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,585,23,19,161,4/5/2024,4597,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3781,11/10/2024,63,27,65.26,Yes,Holiday,N/A,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3781,N/A,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.15,15.2,6.47,32,4,7.33,3.18,1.81
3781,N/A,92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.9,13.78,35.55,275,1,17.94,1.26,1.36
3782,4/22/2024,12,248,24.84,Yes,Festival,Economic Indicator,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3782,N/A,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.09,15.61,49.19,117,4,2.51,4.86,1.62
3782,N/A,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.53,15.78,6.89,221,1,4.83,8.5,1.46
3782,N/A,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.96,36.43,37.95,440,1,6.38,8.73,1.85
3782,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,716,1,3,156,5/28/2024,3937,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3782,6/11/2024,85,314,64.48,Yes,Festival,Weather,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3782,N/A,92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,855,9,17,136,6/8/2024,4538,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3783,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.54,35.04,1.14,386,3,11.39,1.34,1.97
3783,N/A,28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.59,52.84,24.39,144,1,6.21,8.84,1.17
3783,N/A,41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.86,99.9,38.38,213,3,0.63,9.22,2.01
3783,N/A,42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.51,17.99,24.29,30,1,6.35,8.84,0.98
3783,N/A,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.88,69.83,15.91,194,2,6.12,2.15,0.51
3783,N/A,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.91,17.19,21.23,303,1,19.51,2.97,2.41
3784,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,661,13,1,14,7/5/2024,3773,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3784,N/A,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80,19,4,110,9/20/2024,2269,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3784,N/A,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,720,9,15,28,2/20/2024,2118,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3785,5/6/2024,29,168,97.96,No,Festival,Competitor Pricing,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3785,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.71,6.55,44.5,472,4,15.44,4.77,2.25
3785,N/A,95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.22,23.59,8.08,13,2,13.8,2.42,1.8
3786,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.64,33.6,1.76,328,4,6.22,4.8,2.37
3787,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,205,23,18,103,9/19/2024,3736,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3787,N/A,42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,230,11,9,55,6/2/2024,3231,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3788,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.82,96.33,9.14,392,4,15.99,8.08,0.61
3788,N/A,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.76,74.63,5.64,389,2,14.2,7.51,0.62
3788,N/A,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,362,6,8,18,8/13/2024,4234,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3788,N/A,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,870,26,12,193,6/11/2024,2975,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3788,7/21/2024,71,289,51.51,Yes,Holiday,Weather,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3789,N/A,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.83,8.1,34.03,182,1,16.04,1.11,2.2
3789,N/A,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.82,11.18,33.33,474,2,8.69,1.31,0.7
3789,2/12/2024,40,51,67.78,No,N/A,Weather,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3790,N/A,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,954,11,6,81,1/19/2024,4008,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3790,N/A,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,439,4,0,186,3/21/2024,1364,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3790,N/A,95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,634,21,0,98,5/20/2024,1283,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3790,5/7/2024,98,10,52.05,No,Holiday,Weather,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3791,4/3/2024,26,362,15.95,No,N/A,N/A,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3791,N/A,49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.43,8.8,30.69,238,2,9.02,1.69,2.02
3792,N/A,17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.9,51.99,48.22,390,1,2.63,6.11,0.55
3792,N/A,34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,98.63,10.32,24.49,373,4,13.17,2.39,2.4
3793,3/2/2024,20,141,29.94,Yes,Festival,Economic Indicator,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3793,N/A,81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.1,49.05,7.84,467,1,19.09,1.18,0.96
3793,9/30/2024,82,375,6.3,No,N/A,Competitor Pricing,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3794,N/A,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.08,84.44,47.43,33,3,12.48,7.46,2.2
3794,1/16/2024,40,477,17.93,No,N/A,Economic Indicator,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.98,52.92,47.51,254,2,11.01,1.85,1.13
3794,N/A,93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.84,7.65,21.46,83,3,12.32,6.42,1.04
3794,N/A,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.85,65.24,10.55,312,1,12.18,9.76,1.44
3795,N/A,29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.71,71.78,16.71,203,2,17.93,6.49,1.69
3795,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.68,75.43,16.31,152,1,17.35,3.89,1.6
3795,N/A,76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.1,19.46,38.5,356,1,8.34,1.81,1.23
3796,N/A,92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.74,46.85,3.78,491,3,18.69,3.68,1.87
3797,3/11/2024,40,464,47.18,Yes,Holiday,Weather,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3797,N/A,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.49,96.99,40.13,203,3,3.18,4.79,1.14
3798,6/28/2024,7,47,27.67,Yes,N/A,Weather,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3798,2/18/2024,10,424,9.39,Yes,Holiday,Weather,Stable,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3798,N/A,64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,644,2,8,192,10/14/2024,2399,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3798,10/19/2024,75,19,83.12,No,Holiday,N/A,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3798,6/14/2024,81,412,12.34,Yes,Holiday,Economic Indicator,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3798,N/A,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,801,1,5,171,8/19/2024,4756,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3798,4/27/2024,89,24,9.69,Yes,N/A,Competitor Pricing,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3799,9/21/2024,41,349,33.39,No,Festival,Competitor Pricing,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3799,N/A,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.1,90.36,8.59,220,4,19.45,6.18,1.4
3800,5/1/2024,16,12,67.07,No,Festival,Competitor Pricing,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3800,9/17/2024,28,99,41.75,Yes,Holiday,Economic Indicator,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3800,N/A,63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,503,18,11,18,7/17/2024,1091,1,34.94,6.13,45.67,374,4,19.6,4.57,2.28
3800,N/A,85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,873,12,12,186,3/25/2024,3004,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3801,N/A,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93.14,54.66,40.58,327,1,6.55,6.74,1.24
3801,6/18/2024,47,264,32.02,Yes,N/A,Competitor Pricing,Increasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3801,10/31/2024,89,169,18.68,No,N/A,Weather,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3801,N/A,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,247,20,1,150,11/21/2024,4093,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3802,N/A,28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.64,41.56,42.69,262,3,10.79,8.22,1.81
3802,5/7/2024,60,178,6.5,No,Holiday,Economic Indicator,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3803,8/22/2024,30,144,29.92,Yes,Holiday,N/A,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3803,N/A,62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.17,96.47,23.63,250,1,11.25,9.77,0.88
3803,4/18/2024,68,310,70.54,No,Festival,N/A,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3804,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,950,6,7,142,12/14/2024,3721,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3804,N/A,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,97.13,47.62,39.25,185,4,10.01,9.91,1.28
3804,5/29/2024,32,314,97.39,Yes,Festival,Weather,Increasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3804,N/A,93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,196,15,4,24,8/13/2024,3354,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3805,12/15/2024,42,187,33,No,N/A,Economic Indicator,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3805,11/5/2024,70,301,57.18,No,Festival,Competitor Pricing,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3805,N/A,87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,450,16,19,25,11/2/2024,2382,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3805,N/A,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,105,23,19,47,9/27/2024,2792,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3805,N/A,88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78,20,3,87,7/8/2024,4003,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3805,2/22/2024,98,402,70.1,No,Festival,Weather,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3806,N/A,23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,188,18,15,183,1/3/2024,3503,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3806,11/9/2024,33,165,18.8,Yes,Holiday,Economic Indicator,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3806,N/A,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.01,37.71,29.05,218,1,1.33,7.25,1.93
3806,N/A,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,709,5,2,163,9/13/2024,1445,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3807,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.3,9.25,42.99,187,1,18.52,6.6,0.88
3807,N/A,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.8,61.42,39.35,78,1,18.88,8.58,1.1
3807,N/A,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,895,9,17,86,5/8/2024,2505,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3807,9/11/2024,27,58,24.96,Yes,Holiday,Competitor Pricing,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3807,N/A,46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.73,15.09,36.39,270,1,2.71,3.19,2.2
3807,N/A,66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,707,19,5,154,4/9/2024,1620,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3807,N/A,83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,759,1,16,71,9/29/2024,3817,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3808,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,98.53,11.95,38.71,284,2,16.44,1.86,1.6
3808,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,546,4,14,55,11/3/2024,1416,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3808,N/A,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.85,13.31,40.01,209,3,7,9.65,2.13
3809,N/A,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,758,24,15,199,10/21/2024,1902,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3809,N/A,34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.76,90.05,7.61,408,1,6.61,3.22,2.06
3809,6/9/2024,36,365,20.33,No,Festival,Economic Indicator,Decreasing,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3809,N/A,67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.56,41.24,2.67,85,3,6.04,9.14,1.74
3809,6/24/2024,83,150,7.53,No,N/A,Economic Indicator,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3810,7/15/2024,14,123,65.8,Yes,Holiday,Weather,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3810,N/A,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.75,34.16,45.32,325,1,18.92,8.8,2.14
3810,N/A,78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53.78,89.64,6.64,109,2,7.35,4.33,1.52
3810,4/5/2024,96,297,77.48,No,Holiday,N/A,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3811,5/5/2024,14,231,85.7,No,N/A,Economic Indicator,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3811,N/A,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,943,13,8,155,11/27/2024,2782,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3811,N/A,41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.64,75.66,9.3,258,3,17.98,4.28,1.63
3811,N/A,70,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.44,95.49,26.43,393,4,6.41,4.27,0.83
3811,11/9/2024,79,467,85.87,No,Holiday,Economic Indicator,Stable,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3811,N/A,97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.34,8.07,38.66,43,3,17.14,1.3,1.19
3812,8/30/2024,79,434,66.06,No,Holiday,Economic Indicator,Increasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3812,N/A,87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29,57.24,21.22,236,3,18.86,8.42,1.26
3813,10/1/2024,7,188,25.1,No,Holiday,Competitor Pricing,Stable,Budget,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3813,N/A,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,739,3,15,159,2/10/2024,3533,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3813,10/27/2024,34,313,87.97,Yes,Holiday,Competitor Pricing,Decreasing,Regular,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.14,69.34,1.87,451,1,15.71,6.57,1.46
3814,N/A,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.73,72.7,9.57,200,3,12.32,6.3,1.06
3814,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,970,12,19,76,8/15/2024,3734,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3814,7/5/2024,25,416,58.65,Yes,Holiday,Weather,Decreasing,Premium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3814,N/A,36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,773,8,9,30,4/15/2024,4676,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3814,N/A,90,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.17,42.61,29.19,19,1,10.26,7.88,1.51
3815,N/A,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,191,2,6,14,6/23/2024,1180,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3815,N/A,36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,113,25,13,176,10/23/2024,1242,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3815,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94.38,79.21,48.25,58,3,0.59,3.91,1.12
